LATITUDE,LONGITUDE,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,DAYNIGHT,LEVEL_1,LEVEL_2,LEVEL_3,LEVEL_4,LEVEL_5,LEVEL_6,LAND_COVER_ID,LAND_COVER,prior,emp_conf_ev,LCS_80_20,FSI_SUGENO_55_45,FSI_CLASS_SUGENO
-4.6097,105.4487,2021/02/08,635,Aqua,MODIS,53,6.03,D,Indonesia,Sumatera,Lampung,Lampung Tengah,Bandar Mataram,Mataram Udik,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,57.63,Moderate
-3.9399,104.9836,2021/02/08,635,Aqua,MODIS,68,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Lempuing,Dabuk Rejo,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,64.71,High
-3.5878,102.293,2021/02/08,636,Aqua,MODIS,59,6.03,D,Indonesia,Sumatera,Bengkulu,Bengkulu Tengah,Pematang Tiga,Genting Dabuk,35,Sawit,65,61.78780638813221,64.35756127762644,63.17,High
-2.9661,105.2921,2021/02/08,636,Aqua,MODIS,60,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Banyuasin,Muara Padang,Karang Anyar,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,67.85,High
-3.1762,102.0962,2021/02/08,636,Aqua,MODIS,35,6.03,D,Indonesia,Sumatera,Bengkulu,Bengkulu Utara,Napal Putih,Lebong Tandai,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,37.04,Low
-3.1782,102.0908,2021/02/08,636,Aqua,MODIS,42,6.03,D,Indonesia,Sumatera,Bengkulu,Bengkulu Utara,Napal Putih,Lebong Tandai,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,44.89,Moderate
-3.107,101.8705,2021/02/08,636,Aqua,MODIS,73,6.03,D,Indonesia,Sumatera,Bengkulu,Bengkulu Utara,Napal Putih,Napal Putih,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,68.42,High
-3.1087,101.8587,2021/02/08,636,Aqua,MODIS,67,6.03,D,Indonesia,Sumatera,Bengkulu,Bengkulu Utara,Napal Putih,Napal Putih,35,Sawit,65,61.78780638813221,64.35756127762644,67.38,High
-0.7924,101.3475,2021/02/08,636,Aqua,MODIS,68,6.03,D,Indonesia,Sumatera,Sumatera Barat,Sijunjung,Kamang Baru,Kamang,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,64.71,High
-3.7747,103.8144,2021/02/08,636,Aqua,MODIS,43,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Muara Enim,Lawang Kidul,Tanjung Enim Selatan,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,49.64,Moderate
0.9039,103.0676,2021/02/08,637,Aqua,MODIS,65,6.03,D,Indonesia,Sumatera,Riau,Kepulauan Meranti,Rangsang,Wonosari,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,70.42,High
0.9025,103.0583,2021/02/08,637,Aqua,MODIS,75,6.03,D,Indonesia,Sumatera,Riau,Kepulauan Meranti,Rangsang,Teluk Samak,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,70.21,High
1.2944,101.8974,2021/02/09,720,Aqua,MODIS,48,6.03,D,Indonesia,Sumatera,Riau,Bengkalis,Siak Kecil,Lubuk Gaung,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,62.14,High
-2.1498,101.164,2021/02/10,624,Aqua,MODIS,61,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Ranah Ampek Hulu Tapan,Sungai Gambir Sako Tapan,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,57.07,Moderate
-2.6133,105.9531,2021/02/10,624,Aqua,MODIS,36,6.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka Selatan,Simpang Rimba,Sebagin,35,Sawit,65,61.78780638813221,64.35756127762644,45.24,Moderate
-2.3795,106.1651,2021/02/10,624,Aqua,MODIS,79,6.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka Tengah,Simpang Katis,Sungkap,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,74.46,High
-2.1843,105.9714,2021/02/10,624,Aqua,MODIS,75,6.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka,Mendo Barat,Cengkong Abang,35,Sawit,65,61.78780638813221,64.35756127762644,73.52,High
-2.1858,105.9613,2021/02/10,624,Aqua,MODIS,72,6.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka,Mendo Barat,Cengkong Abang,76,Hutan Rawa Gambut,50,57.617547576301455,51.523509515260294,63.89,High
-1.9244,104.2069,2021/02/10,624,Aqua,MODIS,58,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Banyuasin,Bayung Lencir,Muara Merang,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,66.96,High
-1.8002,102.729,2021/02/10,624,Aqua,MODIS,62,6.03,D,Indonesia,Sumatera,Jambi,Batanghari,Maro Sebo Ulu,Peninjauan,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,57.56,Moderate
-1.8043,102.7414,2021/02/10,624,Aqua,MODIS,54,6.03,D,Indonesia,Sumatera,Jambi,Batanghari,Maro Sebo Ulu,Peninjauan,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,57.94,Moderate
-1.1204,103.4139,2021/02/10,624,Aqua,MODIS,42,6.03,D,Indonesia,Sumatera,Jambi,Tanjung Jabung Barat,Betara,Lubuk Terentang,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,48.60,Moderate
0.1032,102.7494,2021/02/10,624,Aqua,MODIS,38,6.03,D,Indonesia,Sumatera,Riau,Indragiri Hilir,Gaung,Simpang Gaung,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,51.78,Moderate
0.2099,102.8498,2021/02/10,624,Aqua,MODIS,62,6.03,D,Indonesia,Sumatera,Riau,Pelalawan,Teluk Meranti,Pulau Muda,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,68.81,High
0.1135,101.5474,2021/02/10,624,Aqua,MODIS,62,6.03,D,Indonesia,Sumatera,Riau,Pelalawan,Langgam,Segati,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,57.56,Moderate
0.1983,101.8454,2021/02/10,624,Aqua,MODIS,43,6.03,D,Indonesia,Sumatera,Riau,Pelalawan,Langgam,Penarikan,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,57.19,Moderate
0.4657,103.0336,2021/02/10,624,Aqua,MODIS,29,6.03,D,Indonesia,Sumatera,Riau,Pelalawan,Kuala Kampar,Serapung,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,42.00,Moderate
0.7354,102.6016,2021/02/10,1549,Terra,MODIS,57,6.03,N,Indonesia,Sumatera,Riau,Siak,Sungai Apit,Teluk Lanus,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,59.00,Moderate
1.2863,102.3884,2021/02/10,1549,Terra,MODIS,50,6.03,N,Indonesia,Sumatera,Riau,Kepulauan Meranti,Tasik Putri Puyu,Kudap,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,56.46,Moderate
5.2225,97.0913,2021/02/11,409,Terra,MODIS,0,6.03,D,Indonesia,Sumatera,Aceh,Kota Lhokseumawe,Muara Satu,Meuria Paloh,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,34.46,Low
0.3957,99.2083,2021/02/11,410,Terra,MODIS,39,6.03,D,Indonesia,Sumatera,Sumatera Utara,Mandailing Natal,Batahan,Muara Pertemuan,35,Sawit,65,61.78780638813221,64.35756127762644,48.67,Moderate
-0.5891,101.1472,2021/02/11,707,Aqua,MODIS,42,6.03,D,Indonesia,Sumatera,Sumatera Barat,Sijunjung,Kamang Baru,Padang Tarok,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,44.89,Moderate
-0.1449,99.7699,2021/02/11,707,Aqua,MODIS,58,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pasaman Barat,Kinali,Katiagan,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,59.42,Moderate
5.2221,97.0938,2021/02/11,709,Aqua,MODIS,54,6.03,D,Indonesia,Sumatera,Aceh,Kota Lhokseumawe,Muara Satu,Meuria Paloh,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,57.94,Moderate
5.2208,97.0844,2021/02/11,709,Aqua,MODIS,60,6.03,D,Indonesia,Sumatera,Aceh,Kota Lhokseumawe,Muara Satu,Meuria Paloh,25,Non-Vegetasi Lainnya,15,100.0,32.0,48.53,Moderate
0.2536,103.06,2021/02/12,315,Terra,MODIS,59,6.03,D,Indonesia,Sumatera,Riau,Indragiri Hilir,Pelangiran,Tanjungsimpang,35,Sawit,65,61.78780638813221,64.35756127762644,63.17,High
-2.2991,105.8868,2021/02/12,611,Aqua,MODIS,45,6.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka,Mendo Barat,Penagan,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,51.67,Moderate
1.4304,101.5757,2021/02/12,613,Aqua,MODIS,70,6.03,D,Indonesia,Sumatera,Riau,Bengkalis,Bandar Laksamana,Bukitkerikil,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,73.62,High
1.4256,101.5442,2021/02/12,613,Aqua,MODIS,51,6.03,D,Indonesia,Sumatera,Riau,Bengkalis,Bandar Laksamana,Bukitkerikil,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,64.45,High
1.6716,101.4299,2021/02/12,613,Aqua,MODIS,34,6.03,D,Indonesia,Sumatera,Riau,Kota Dumai,Dumai Barat,Simpang Tetap Darul Ichsan,24,Pemukiman,20,62.770399658500594,28.55407993170012,26.37,Low
1.6643,101.4268,2021/02/12,613,Aqua,MODIS,51,6.03,D,Indonesia,Sumatera,Riau,Kota Dumai,Dumai Selatan,Ratu Sima,24,Pemukiman,20,62.770399658500594,28.55407993170012,43.74,Moderate
0.3256,103.0279,2021/02/12,1536,Terra,MODIS,58,6.03,N,Indonesia,Sumatera,Riau,Pelalawan,Teluk Meranti,Segamai,35,Sawit,65,61.78780638813221,64.35756127762644,62.73,High
-0.078,103.292,2021/02/12,1536,Terra,MODIS,83,6.03,N,Indonesia,Sumatera,Riau,Indragiri Hilir,Gaung,Soren,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,75.71,High
0.6264,103.2027,2021/02/12,1536,Terra,MODIS,52,6.03,N,Indonesia,Sumatera,Riau,Pelalawan,Kuala Kampar,Sungai Upih,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,64.84,High
1.5597,99.6237,2021/02/12,1537,Terra,MODIS,60,6.03,N,Indonesia,Sumatera,Sumatera Utara,Padang Lawas Utara,Padang Bolak,Sungai Durian,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,56.60,Moderate
0.7342,102.6022,2021/02/12,1537,Terra,MODIS,57,6.03,N,Indonesia,Sumatera,Riau,Siak,Sungai Apit,Teluk Lanus,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,59.00,Moderate
3.1704,98.3887,2021/02/12,1537,Terra,MODIS,57,6.03,N,Indonesia,Sumatera,Sumatera Utara,Karo,Tiganderket,Mardingding,25,Non-Vegetasi Lainnya,15,100.0,32.0,47.22,Moderate
-0.0797,103.2963,2021/02/12,1833,Aqua,MODIS,65,6.03,N,Indonesia,Sumatera,Riau,Indragiri Hilir,Gaung,Lahang Hulu,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,70.42,High
-1.1103,103.4208,2021/02/12,1834,Aqua,MODIS,33,6.03,N,Indonesia,Sumatera,Jambi,Tanjung Jabung Barat,Betara,Pematang Lumut,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,38.30,Low
2.6789,98.7049,2021/02/13,357,Terra,MODIS,55,6.03,D,Indonesia,Sumatera,Sumatera Utara,Samosir,Pangururan,Siopat Sosor,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,58.21,Moderate
2.9851,99.6218,2021/02/13,357,Terra,MODIS,34,6.03,D,Indonesia,Sumatera,Sumatera Utara,Asahan,Kota Kisaran Barat,Kisaran Baru,24,Pemukiman,20,62.770399658500594,28.55407993170012,26.37,Low
2.399,98.7281,2021/02/13,357,Terra,MODIS,59,6.03,D,Indonesia,Sumatera,Sumatera Utara,Humbang Hasundutan,Pollung,Ria Ria,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,67.40,High
1.9446,101.5059,2021/02/13,357,Terra,MODIS,41,6.03,D,Indonesia,Sumatera,Riau,Bengkalis,Rupat,Tanjung Kapal,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,55.08,Moderate
1.9876,98.9559,2021/02/13,357,Terra,MODIS,56,6.03,D,Indonesia,Sumatera,Sumatera Utara,Tapanuli Utara,Tarutung,Parbubu Dolok,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,66.14,High
1.764,99.0969,2021/02/13,357,Terra,MODIS,67,6.03,D,Indonesia,Sumatera,Sumatera Utara,Tapanuli Utara,Purba Tua,Bonani Dolok,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,60.36,High
1.4933,99.9963,2021/02/13,357,Terra,MODIS,57,6.03,D,Indonesia,Sumatera,Sumatera Utara,Padang Lawas Utara,Simangambat,Sigagan,35,Sawit,65,61.78780638813221,64.35756127762644,62.31,High
0.879,102.1467,2021/02/13,357,Terra,MODIS,0,6.03,D,Indonesia,Sumatera,Riau,Siak,Pusako,Sungai Limau,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,42.00,Moderate
-2.4322,105.3919,2021/02/13,358,Terra,MODIS,58,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Banyuasin,Muara Sugihan,Gilirang,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,66.96,High
0.8555,99.5657,2021/02/13,358,Terra,MODIS,64,6.03,D,Indonesia,Sumatera,Sumatera Utara,Mandailing Natal,Panyabungan,Sipolu-Polu,24,Pemukiman,20,62.770399658500594,28.55407993170012,49.15,Moderate
0.4244,102.1884,2021/02/13,358,Terra,MODIS,39,6.03,D,Indonesia,Sumatera,Riau,Pelalawan,Pelalawan,Kuala Tolam,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,52.90,Moderate
-0.3307,99.9135,2021/02/13,655,Aqua,MODIS,91,6.03,D,Indonesia,Sumatera,Sumatera Barat,Agam,Tanjung Mutiara,Tiku Utara,35,Sawit,65,61.78780638813221,64.35756127762644,79.02,High
-0.332,99.9046,2021/02/13,655,Aqua,MODIS,77,6.03,D,Indonesia,Sumatera,Sumatera Barat,Agam,Tanjung Mutiara,Tiku Utara,35,Sawit,65,61.78780638813221,64.35756127762644,75.52,High
0.2107,102.8535,2021/02/13,655,Aqua,MODIS,33,6.03,D,Indonesia,Sumatera,Riau,Pelalawan,Teluk Meranti,Pulau Muda,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,45.84,Moderate
0.2091,102.8425,2021/02/13,655,Aqua,MODIS,44,6.03,D,Indonesia,Sumatera,Riau,Pelalawan,Teluk Meranti,Pulau Muda,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,58.21,Moderate
-0.0351,99.7984,2021/02/13,655,Aqua,MODIS,79,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pasaman Barat,Kinali,Katiagan,35,Sawit,65,61.78780638813221,64.35756127762644,77.78,High
0.6367,102.8972,2021/02/13,655,Aqua,MODIS,33,6.03,D,Indonesia,Sumatera,Riau,Pelalawan,Teluk Meranti,Segamai,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,45.84,Moderate
0.2775,99.2113,2021/02/13,655,Aqua,MODIS,61,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pasaman Barat,Sungai Beremas,Aia Bangih,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,57.07,Moderate
0.2749,99.1932,2021/02/13,655,Aqua,MODIS,50,6.03,D,Indonesia,Sumatera,Sumatera Utara,Mandailing Natal,Batahan,Pasar Baru Batahan,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,52.75,Moderate
0.3136,99.2704,2021/02/13,655,Aqua,MODIS,84,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pasaman Barat,Sungai Beremas,Aia Bangih,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,75.71,High
0.3123,99.2615,2021/02/13,655,Aqua,MODIS,70,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pasaman Barat,Sungai Beremas,Aia Bangih,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,73.62,High
-0.3294,102.7068,2021/02/13,655,Aqua,MODIS,59,6.03,D,Indonesia,Sumatera,Riau,Indragiri Hulu,Kuala Cenaku,Tanjung Sari,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,67.40,High
-0.1929,102.4034,2021/02/13,655,Aqua,MODIS,15,6.03,D,Indonesia,Sumatera,Riau,Indragiri Hulu,Rengat Barat,Danau Baru,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,42.00,Moderate
1.7612,99.0928,2021/02/13,656,Aqua,MODIS,73,6.03,D,Indonesia,Sumatera,Sumatera Utara,Tapanuli Utara,Purba Tua,Bonani Dolok,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,64.72,High
1.6531,98.8573,2021/02/13,656,Aqua,MODIS,84,6.03,D,Indonesia,Sumatera,Sumatera Utara,Tapanuli Tengah,Tukka,Sipange,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,72.00,High
1.7523,99.2217,2021/02/13,656,Aqua,MODIS,72,6.03,D,Indonesia,Sumatera,Sumatera Utara,Tapanuli Utara,Simangumban,Dolok Sanggul,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,67.60,High
1.7689,99.2102,2021/02/13,656,Aqua,MODIS,30,6.03,D,Indonesia,Sumatera,Sumatera Utara,Tapanuli Utara,Simangumban,Lobu Sihim,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,34.46,Low
2.3377,99.5246,2021/02/13,656,Aqua,MODIS,52,6.03,D,Indonesia,Sumatera,Sumatera Utara,Toba,Nassau,Cinta Damai,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,53.59,Moderate
2.3966,98.4546,2021/02/13,656,Aqua,MODIS,71,6.03,D,Indonesia,Sumatera,Sumatera Utara,Humbang Hasundutan,Parlilitan,Sionom Hudon Utara,40,Sawah,30,56.84567712886196,35.36913542577239,56.77,Moderate
2.6475,97.8951,2021/02/13,656,Aqua,MODIS,67,6.03,D,Indonesia,Sumatera,Aceh,Kota Subulussalam,Longkib,Lae Saga,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,64.07,High
2.9146,98.0879,2021/02/13,656,Aqua,MODIS,68,6.03,D,Indonesia,Sumatera,Sumatera Utara,Dairi,Siempat Nempu Hilir,Lae Markelang,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,72.25,High
4.0457,96.8044,2021/02/13,656,Aqua,MODIS,62,6.03,D,Indonesia,Sumatera,Aceh,Gayo Lues,Terangun,Persada Tongra,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,57.56,Moderate
4.0407,96.6349,2021/02/13,656,Aqua,MODIS,59,6.03,D,Indonesia,Sumatera,Aceh,Nagan Raya,Darul Makmur,Krueng Alem,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,56.15,Moderate
4.0428,96.6291,2021/02/13,656,Aqua,MODIS,62,6.03,D,Indonesia,Sumatera,Aceh,Nagan Raya,Darul Makmur,Krueng Alem,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,68.81,High
4.2141,96.2074,2021/02/13,656,Aqua,MODIS,65,6.03,D,Indonesia,Sumatera,Aceh,Aceh Barat,Meureubo,Paya Baro Ranto P,35,Sawit,65,61.78780638813221,64.35756127762644,66.18,High
4.8308,95.5424,2021/02/13,657,Aqua,MODIS,71,6.03,D,Indonesia,Sumatera,Aceh,Aceh Jaya,Darul Hikmah,Masen,40,Sawah,30,56.84567712886196,35.36913542577239,56.77,Moderate
2.4324,97.8408,2021/02/14,739,Aqua,MODIS,65,6.03,D,Indonesia,Sumatera,Aceh,Aceh Singkil,Kota Baharu,Ladang Bisik,33,"Sungai, Danau, Laut",5,0.0,4.0,41.17,Moderate
-1.9485,103.284,2021/02/14,1523,Terra,MODIS,54,6.03,N,Indonesia,Sumatera,Jambi,Batanghari,Bajubang,Bungku,35,Sawit,65,61.78780638813221,64.35756127762644,61.25,High
0.8596,99.5648,2021/02/15,345,Terra,MODIS,50,6.03,D,Indonesia,Sumatera,Sumatera Utara,Mandailing Natal,Panyabungan,Panyabungan Ii,24,Pemukiman,20,62.770399658500594,28.55407993170012,43.29,Moderate
1.2489,98.9303,2021/02/15,345,Terra,MODIS,74,6.03,D,Indonesia,Sumatera,Sumatera Utara,Mandailing Natal,Muara Batang Gadis,Batu Mundom,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,65.58,High
1.3423,102.2878,2021/02/15,345,Terra,MODIS,52,6.03,D,Indonesia,Sumatera,Riau,Kepulauan Meranti,Tasik Putri Puyu,Tanjung Padang,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,64.84,High
2.4359,97.871,2021/02/15,345,Terra,MODIS,69,6.03,D,Indonesia,Sumatera,Aceh,Aceh Singkil,Singkohor,Sri Kayu,35,Sawit,65,61.78780638813221,64.35756127762644,68.69,High
-2.8919,101.549,2021/02/15,642,Aqua,MODIS,86,6.03,D,Indonesia,Sumatera,Bengkulu,Muko Muko,Sungai Rumbai,Retak Mudik,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-2.8934,101.5389,2021/02/15,642,Aqua,MODIS,54,6.03,D,Indonesia,Sumatera,Bengkulu,Muko Muko,Sungai Rumbai,Retak Mudik,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,65.48,High
0.992,104.5926,2021/02/15,643,Aqua,MODIS,69,6.03,D,Indonesia,Sumatera,Kepulauan Riau,Bintan,Gunung Kijang,Kawal,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,65.38,High
-0.1492,99.7768,2021/02/15,643,Aqua,MODIS,53,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pasaman Barat,Kinali,Kinali,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,53.93,Moderate
-0.5263,102.9823,2021/02/15,643,Aqua,MODIS,59,6.03,D,Indonesia,Sumatera,Riau,Indragiri Hilir,Enok,Suhada,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,59.85,Moderate
1.0716,104.634,2021/02/15,643,Aqua,MODIS,0,6.03,D,Indonesia,Sumatera,Kepulauan Riau,Bintan,Gunung Kijang,Teluk Bakau,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,34.46,Low
1.1057,104.5404,2021/02/15,643,Aqua,MODIS,41,6.03,D,Indonesia,Sumatera,Kepulauan Riau,Bintan,Toapaya,Toapaya Utara,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,55.08,Moderate
1.0937,104.261,2021/02/15,643,Aqua,MODIS,66,6.03,D,Indonesia,Sumatera,Kepulauan Riau,Bintan,Bintan Utara,Lancang Kuning,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,63.46,High
0.4009,99.2108,2021/02/15,643,Aqua,MODIS,66,6.03,D,Indonesia,Sumatera,Sumatera Utara,Mandailing Natal,Batahan,Muara Pertemuan,35,Sawit,65,61.78780638813221,64.35756127762644,66.77,High
0.3991,99.1983,2021/02/15,643,Aqua,MODIS,78,6.03,D,Indonesia,Sumatera,Sumatera Utara,Mandailing Natal,Batahan,Muara Pertemuan,35,Sawit,65,61.78780638813221,64.35756127762644,76.61,High
2.1742,98.2199,2021/02/15,643,Aqua,MODIS,68,6.03,D,Indonesia,Sumatera,Sumatera Utara,Tapanuli Tengah,Manduamas,Tumba Jae,35,Sawit,65,61.78780638813221,64.35756127762644,68.02,High
2.5645,100.2307,2021/02/15,644,Aqua,MODIS,75,6.03,D,Indonesia,Sumatera,Sumatera Utara,Labuhanbatu,Panai Hilir,Sei Tawar,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,70.21,High
3.8647,108.1841,2021/02/15,644,Aqua,MODIS,58,6.03,D,Indonesia,Sumatera,Kepulauan Riau,Natuna,Bunguran Batubi,Sedanau Timur,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,59.42,Moderate
3.8657,108.1785,2021/02/15,644,Aqua,MODIS,68,6.03,D,Indonesia,Sumatera,Kepulauan Riau,Natuna,Bunguran Batubi,Batubi Jaya,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,64.71,High
2.6817,97.7738,2021/02/15,644,Aqua,MODIS,87,6.03,D,Indonesia,Sumatera,Aceh,Aceh Selatan,Trumon,Kuta Padang,35,Sawit,65,61.78780638813221,64.35756127762644,79.02,High
2.693,97.7722,2021/02/15,644,Aqua,MODIS,85,6.03,D,Indonesia,Sumatera,Aceh,Aceh Selatan,Trumon,Teupin Tinggi,35,Sawit,65,61.78780638813221,64.35756127762644,79.02,High
2.7673,97.9677,2021/02/15,644,Aqua,MODIS,81,6.03,D,Indonesia,Sumatera,Aceh,Kota Subulussalam,Sultan Daulat,Cipar-Pari Timur,35,Sawit,65,61.78780638813221,64.35756127762644,79.02,High
2.7693,97.9767,2021/02/15,644,Aqua,MODIS,72,6.03,D,Indonesia,Sumatera,Aceh,Kota Subulussalam,Sultan Daulat,Cipar-Pari Timur,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,67.60,High
2.7672,97.9626,2021/02/15,644,Aqua,MODIS,73,6.03,D,Indonesia,Sumatera,Aceh,Kota Subulussalam,Sultan Daulat,Cipar-Pari Timur,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,68.42,High
3.1659,97.4054,2021/02/15,644,Aqua,MODIS,34,6.03,D,Indonesia,Sumatera,Aceh,Aceh Selatan,Kluet Timur,Lawe Cimanok,35,Sawit,65,61.78780638813221,64.35756127762644,42.85,Moderate
3.1635,97.3899,2021/02/15,644,Aqua,MODIS,63,6.03,D,Indonesia,Sumatera,Aceh,Aceh Selatan,Kluet Timur,Lawe Cimanok,35,Sawit,65,61.78780638813221,64.35756127762644,65.09,High
3.8582,96.6395,2021/02/15,644,Aqua,MODIS,81,6.03,D,Indonesia,Sumatera,Aceh,Aceh Barat Daya,Babah Rot,Teladan Jaya,35,Sawit,65,61.78780638813221,64.35756127762644,79.02,High
3.8557,96.6224,2021/02/15,644,Aqua,MODIS,78,6.03,D,Indonesia,Sumatera,Aceh,Aceh Barat Daya,Babah Rot,Lhok Gayo,35,Sawit,65,61.78780638813221,64.35756127762644,76.61,High
3.862,96.6338,2021/02/15,644,Aqua,MODIS,84,6.03,D,Indonesia,Sumatera,Aceh,Aceh Barat Daya,Babah Rot,Teladan Jaya,35,Sawit,65,61.78780638813221,64.35756127762644,79.02,High
0.3667,103.1541,2021/02/16,1512,Terra,MODIS,63,6.03,N,Indonesia,Sumatera,Riau,Pelalawan,Teluk Meranti,Labuhan Bilik,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,61.78,High
1.026,104.3712,2021/02/17,333,Terra,MODIS,0,6.03,D,Indonesia,Sumatera,Kepulauan Riau,Bintan,Teluk Bintan,Pengujan,25,Non-Vegetasi Lainnya,15,100.0,32.0,22.68,Low
